task_id_list	courier_id	total_score	willingness
T0006	C031	44.865	0.765
T0013,T0029	C020	75.785	0.0404
T0037	C003	22.61	0.3974
T0011,T0013	C008	44.135	0.2956
T0013,T0038	C012	53.615	0.1166
T0017,T0021	C011	43.09	0.2444
T0010,T0012	C035	51.181	0.2828
T0032,T0037	C023	59.64	0.0954
T0007,T0010	C022	25.964	0.271
T0024,T0031	C029	47.203	0.4034
T0010,T0035	C007	62.869	0.414
T0034,T0039	C000	71.55	0.3078
T0020,T0029	C013	42.121	0.1304
T0010,T0011	C000	46.258	0.501
T0003,T0014	C031	36.352	0.5148
T0013,T0033	C002	81.187	0.036
T0030,T0037	C010	48.4	0.5186
T0035,T0039	C022	59.543	0.3098
T0031,T0035	C028	56.351	0.5635
T0006,T0026	C039	36.847	0.1973
T0030,T0032	C020	64.027	0.1391
T0017,T0022	C034	41.421	0.2503
T0028	C012	24.672	0.368
T0000,T0025	C009	24.997	0.4999
T0024,T0026	C036	56.426	0.2024
T0002,T0017	C017	44.935	0.2999
T0023,T0039	C010	71.794	0.7385
T0007,T0013	C026	79.436	0.1
T0012,T0035	C012	47.945	0.5189
T0005,T0016	C006	84.435	0.0752
T0000,T0012	C005	59.559	0.3556
T0032,T0038	C020	41.811	0.3163
T0010,T0025	C020	62.351	0.0815
T0024,T0032	C026	78.54	0.1139
T0023,T0038	C006	50.531	0.1336
T0038	C020	21.648	0.7785
T0029,T0033	C020	52.935	0.1122
T0001,T0018	C003	54.107	0.1704
T0019,T0035	C025	51.884	0.1121
T0010,T0018	C026	48.426	0.5452
T0000,T0034	C021	49.939	0.2587
T0011,T0037	C014	53.995	0.5029
T0001,T0023	C012	55.342	0.6386
T0018,T0034	C036	73.118	0.5397
T0002,T0003	C039	100.0	0.1966
T0023,T0034	C018	60.087	0.0377
T0001	C016	28.192	0.9182
T0012	C022	16.094	0.7782
T0002,T0016	C002	53.931	0.3408
T0031,T0035	C010	50.565	0.0368
T0001,T0009	C013	58.873	0.6362
T0007,T0034	C034	51.088	0.2967
T0011,T0034	C010	49.414	0.4681
T0002,T0034	C002	59.427	0.4948
T0009,T0022	C014	67.24	0.5429
T0005,T0039	C027	49.493	0.1243
T0017,T0036	C009	39.178	0.4084
T0006,T0022	C000	66.065	0.1773
T0027,T0039	C020	35.94	0.3047
T0004,T0038	C001	89.888	0.1874
T0036,T0038	C017	49.506	0.5254
T0022,T0027	C005	40.518	0.5907
T0011,T0019	C008	32.481	0.4537
T0002,T0009	C005	55.79	0.0458
T0009,T0037	C031	43.942	0.2735
T0014,T0028	C003	53.734	0.1804
T0001,T0005	C018	85.727	0.5547
T0016,T0033	C014	69.549	0.4488
T0012,T0035	C030	47.075	0.536
T0023,T0036	C023	53.663	0.0461
T0011,T0014	C033	51.202	0.3296
T0008,T0036	C033	42.528	0.3712
T0000,T0030	C014	86.272	0.1182
T0020	C023	43.06	0.2434
T0004,T0038	C015	43.105	0.01
T0034,T0039	C023	38.366	0.5299
T0022	C033	11.968	0.3519
T0001,T0039	C038	62.959	0.1607
T0002,T0033	C035	51.782	0.4645
T0012,T0022	C028	64.543	0.4223
T0023,T0034	C030	58.095	0.1169
T0010,T0027	C038	59.848	0.2263
T0017,T0018	C008	31.066	0.193
T0018	C026	25.727	0.8302
T0003,T0006	C000	74.177	0.0521
T0000,T0004	C013	92.338	0.0876
T0025,T0031	C000	46.922	0.1188
T0031	C005	10.121	0.4646
T0004,T0017	C039	71.185	0.3212
T0007,T0026	C015	66.812	0.4061
T0006,T0030	C035	70.848	0.536
T0010,T0025	C034	82.569	0.4957
T0005,T0011	C026	57.488	0.2799
T0002,T0010	C034	69.952	0.3453
T0026,T0034	C023	44.447	0.3793
T0001,T0029	C032	77.312	0.1225
T0032,T0037	C015	50.826	0.4609
T0006,T0019	C039	68.4	0.0837
T0008,T0036	C038	54.628	0.5185
T0003,T0005	C006	92.986	0.0183
T0020,T0028	C012	49.307	0.1554
T0016,T0025	C026	39.57	0.5584
T0005,T0013	C008	68.455	0.1179
T0033,T0039	C018	71.57	0.0855
T0033	C020	14.404	0.6398
T0022,T0026	C037	79.263	0.031
T0008,T0019	C019	40.435	0.0845
T0009,T0021	C010	52.284	0.3679
T0011,T0013	C016	73.527	0.0924
T0020,T0025	C008	49.758	0.127
T0025	C001	39.528	0.3818
T0006,T0039	C010	37.068	0.6764
T0005,T0007	C025	21.936	0.4869
T0001,T0006	C020	65.896	0.01
T0008,T0014	C022	52.791	0.167
T0025,T0036	C021	57.736	0.2267
T0029,T0036	C034	66.121	0.3202
T0002,T0034	C015	49.374	0.6146
T0014	C015	25.695	0.8799
T0016,T0018	C007	69.596	0.2723
T0002,T0011	C006	76.399	0.2117
T0030	C037	21.094	0.3276
T0015,T0025	C035	77.876	0.1743
T0029,T0034	C029	73.555	0.9266
T0000,T0031	C015	34.614	0.2898
T0024,T0034	C016	40.882	0.3099
T0027,T0030	C009	51.464	0.0952
T0005,T0019	C017	32.145	0.2457
T0032,T0033	C037	87.919	0.1603
T0024,T0033	C032	61.565	0.193
T0032	C029	27.043	0.252
T0019	C015	39.994	0.2169
T0016,T0018	C038	67.515	0.0584
T0008,T0024	C009	43.801	0.5316
T0031,T0034	C037	67.757	0.2297
T0028,T0033	C031	52.137	0.0625
T0016,T0017	C036	58.305	0.1326
T0024,T0027	C008	53.563	0.145
T0037	C018	16.921	0.104
T0024	C018	22.013	0.8009
T0006,T0035	C020	78.602	0.1761
T0024,T0026	C008	60.36	0.3294
T0003,T0019	C026	75.489	0.0569
T0000,T0031	C027	80.564	0.1784
T0025,T0029	C034	65.033	0.6464
T0002	C008	34.919	0.4937
T0018,T0029	C032	57.04	0.3652
T0019,T0036	C001	62.118	0.4278
T0006,T0035	C011	81.433	0.025
T0023,T0038	C023	57.866	0.0646
T0000,T0024	C003	66.418	0.6509
T0016,T0027	C001	76.31	0.1509
T0024	C019	12.292	0.3254
T0029,T0031	C018	82.385	0.1841
T0003,T0026	C001	30.474	0.2622
T0025,T0036	C016	56.592	0.233
T0029,T0035	C003	40.114	0.2007
T0004,T0033	C003	83.18	0.168
T0007,T0024	C015	69.997	0.2778
T0014,T0036	C017	49.723	0.5081
T0003,T0027	C024	60.682	0.5388
T0008,T0039	C038	56.041	0.3522
T0006,T0011	C004	34.241	0.098
T0012,T0016	C025	63.62	0.364
T0004,T0022	C010	68.563	0.1031
T0015,T0028	C014	50.163	0.4222
T0005,T0034	C010	47.12	0.4143
T0011,T0039	C003	84.236	0.3978
T0011,T0037	C022	41.642	0.0109
T0005,T0007	C026	66.418	0.116
T0001,T0003	C013	44.609	0.3257
T0018,T0029	C000	52.399	0.1547
T0027,T0030	C005	31.953	0.3737
T0019,T0038	C018	49.087	0.2648
T0000,T0032	C019	47.215	0.1295
T0018,T0030	C006	66.536	0.1878
T0038,T0039	C036	59.113	0.1414
T0022,T0037	C029	71.005	0.0462
T0001,T0007	C007	30.652	0.4374
T0001,T0009	C020	82.328	0.1205
T0015,T0032	C001	68.738	0.8067
T0024,T0026	C016	23.157	0.1406
T0023,T0033	C020	48.423	0.3356
T0015,T0034	C028	26.003	0.3198
T0017,T0037	C003	59.737	0.0833
T0029	C035	18.01	0.1631
T0016,T0038	C016	54.957	0.0335
T0014,T0026	C034	64.132	0.3328
T0022,T0028	C037	67.498	0.0161
T0019,T0034	C009	82.972	0.3686
T0011,T0012	C008	55.643	0.3825
T0003,T0033	C022	33.415	0.2613
T0012,T0015	C033	41.837	0.117
T0023,T0029	C038	37.426	0.0634
T0019,T0029	C036	93.677	0.01
T0021,T0035	C012	50.665	0.5223
T0007,T0019	C010	42.038	0.172
T0024,T0038	C020	77.389	0.2937
T0032,T0039	C026	76.788	0.1235
T0003	C026	36.672	0.1294
T0025,T0039	C012	59.044	0.226
T0002,T0019	C030	62.203	0.0612
T0022,T0024	C002	44.943	0.0968
T0006,T0027	C028	80.367	0.2886
T0001,T0035	C021	78.971	0.1173
T0014,T0026	C028	42.774	0.2165
T0005,T0022	C020	48.882	0.1515
T0011,T0023	C002	52.714	0.285
T0009,T0037	C015	46.86	0.0975
T0023,T0038	C032	56.976	0.0876
T0002,T0036	C019	41.002	0.268
T0028,T0038	C028	48.572	0.3537
T0013,T0016	C036	85.917	0.1396
T0006,T0036	C030	48.955	0.2227
T0017,T0033	C032	41.432	0.0699
T0033,T0034	C013	84.398	0.1158
T0015,T0019	C021	84.977	0.1239
T0001,T0017	C039	48.122	0.2661
T0016,T0033	C033	47.597	0.2619
T0024,T0038	C003	94.29	0.4652
T0016,T0034	C008	71.558	0.0487
T0013,T0020	C014	61.346	0.3238
T0032	C009	36.821	0.5037
T0009,T0016	C034	48.193	0.7533
T0006,T0013	C036	86.942	0.2798
T0006,T0026	C038	78.911	0.7336
T0013,T0014	C032	100.0	0.063
T0000,T0032	C023	56.52	0.0874
T0014,T0034	C017	41.908	0.171
T0017,T0021	C023	100.0	0.4952
T0011,T0039	C023	67.31	0.6193
T0025	C035	39.305	0.3117
T0016,T0029	C006	85.207	0.791
T0022	C006	16.184	0.7457
T0007,T0024	C020	87.885	0.185
T0022,T0038	C032	43.28	0.3213
T0024,T0037	C021	72.007	0.3981
T0018,T0028	C006	42.4	0.1099
T0022,T0024	C024	46.274	0.1568
T0010,T0023	C001	39.876	0.28
T0006,T0036	C021	43.956	0.1552
T0035,T0036	C024	82.245	0.0491
T0011,T0038	C024	35.12	0.3115
T0012,T0028	C018	67.133	0.2657
T0028,T0031	C005	23.708	0.1374
T0000,T0013	C024	24.904	0.9021
T0009,T0018	C039	42.297	0.2924
T0011,T0029	C022	51.375	0.1492
T0011,T0029	C010	32.459	0.4449
T0024,T0034	C017	50.889	0.3647
T0027,T0031	C014	37.825	0.1707
T0006	C026	23.953	0.3532
T0001,T0009	C024	41.995	0.2239
T0033,T0036	C007	48.374	0.3626
T0024,T0037	C000	46.882	0.3935
T0007,T0022	C029	52.006	0.0886
T0002,T0031	C033	48.383	0.0242
T0024,T0035	C030	52.288	0.3024
T0033	C000	45.641	0.1352
T0028,T0033	C007	44.939	0.4661
T0010,T0030	C032	41.68	0.0782
T0000,T0008	C002	31.491	0.1816
T0019,T0020	C029	53.594	0.3506
T0014,T0021	C028	63.803	0.2701
T0014,T0038	C033	69.165	0.3925
T0009,T0027	C027	75.415	0.7565
T0011,T0020	C009	37.377	0.8985
T0005,T0020	C007	44.844	0.4447
T0005,T0020	C003	35.362	0.1963
T0022,T0035	C028	55.569	0.64
T0009	C028	44.071	0.2694
T0020,T0033	C007	36.13	0.3062
T0008,T0012	C002	27.976	0.2012
T0021,T0033	C037	98.045	0.3713
T0006,T0031	C016	32.036	0.1255
T0012,T0020	C018	68.736	0.2286
T0023,T0038	C036	47.083	0.1672
T0010	C022	12.445	0.2601
T0015,T0025	C007	35.095	0.0179
T0004,T0025	C019	72.319	0.2117
T0011,T0020	C004	41.843	0.0943
T0014,T0025	C014	66.192	0.1961
T0031,T0037	C006	51.626	0.0675
T0001,T0034	C030	29.999	0.2119
T0004,T0008	C032	59.127	0.1593
T0008,T0019	C025	39.076	0.1192
T0017,T0029	C030	53.651	0.113
T0000,T0013	C020	46.703	0.1594
T0004,T0034	C019	47.432	0.7122
T0019,T0035	C020	65.541	0.5675
T0015,T0026	C006	51.084	0.5517
T0001,T0027	C031	45.496	0.1992
T0004,T0033	C028	42.792	0.1694
T0012,T0033	C016	37.577	0.1083
T0000,T0022	C018	62.585	0.2129
T0003,T0020	C016	82.905	0.7266
T0013,T0036	C019	52.675	0.3137
T0018,T0024	C035	55.068	0.1834
T0009,T0024	C005	56.806	0.0771
T0010,T0019	C008	20.622	0.3002
T0001,T0032	C022	68.135	0.0755
T0036	C004	11.779	0.7969
T0003,T0014	C002	48.647	0.0452
T0005,T0010	C019	87.435	0.2932
T0031	C021	38.823	0.5847
T0017,T0027	C016	66.611	0.444
T0013,T0038	C037	54.746	0.8181
T0021,T0022	C038	53.032	0.2204
T0000,T0011	C023	49.239	0.5531
T0004,T0019	C032	93.339	0.136
T0001,T0031	C008	80.985	0.6889
T0000,T0011	C012	59.448	0.1905
T0014,T0033	C010	45.688	0.5286
T0008,T0034	C035	69.789	0.4517
T0001,T0006	C034	45.311	0.6599
T0011,T0031	C031	39.554	0.6903
T0003,T0014	C022	37.66	0.1193
T0015,T0035	C022	56.801	0.5491
T0022,T0026	C008	29.261	0.3603
T0002,T0036	C034	77.816	0.154
T0016,T0023	C008	39.028	0.0494
T0025,T0037	C019	58.272	0.0775
T0028,T0034	C010	55.812	0.7021
T0003,T0037	C006	62.088	0.196
T0014,T0025	C025	38.238	0.0617
T0000,T0024	C014	66.513	0.4913
T0036,T0039	C027	27.924	0.0725
T0016,T0020	C011	51.518	0.2631
T0004,T0016	C029	73.658	0.6271
T0018,T0038	C019	55.532	0.4516
T0007,T0023	C003	80.205	0.7408
T0000,T0011	C008	48.94	0.6756
T0006,T0034	C018	62.079	0.1138
T0012,T0039	C007	52.021	0.8948
T0015,T0039	C021	100.0	0.1087
T0025,T0030	C026	74.509	0.3167
T0027,T0032	C006	70.541	0.2941
T0025,T0028	C020	66.211	0.2592
T0010	C006	24.321	0.6238
T0025,T0026	C003	73.289	0.6387
T0001,T0014	C038	40.13	0.2623
T0005,T0010	C006	81.106	0.1109
T0032,T0038	C022	68.743	0.0567
T0005	C016	31.765	0.1523
T0017,T0034	C034	69.204	0.1875
T0005,T0038	C016	66.679	0.0628
T0001,T0009	C031	43.707	0.2325
T0015,T0016	C008	53.813	0.0922
T0004,T0011	C016	55.016	0.0287
T0002,T0039	C038	65.661	0.077
T0014	C003	27.469	0.4128
T0006,T0011	C010	32.391	0.4267
T0008,T0014	C029	54.768	0.1093
T0029	C001	48.687	0.8637
T0004,T0005	C008	82.114	0.2764
T0002,T0025	C015	53.477	0.5363
T0017,T0024	C034	28.088	0.2875
T0009,T0020	C000	100.0	0.1081
T0012,T0037	C034	52.87	0.1589
T0002,T0015	C008	66.77	0.4461
T0034,T0038	C009	72.075	0.768
T0008,T0028	C008	56.466	0.2331
T0013,T0039	C018	63.317	0.0477
T0005,T0025	C021	63.712	0.1422
T0001,T0031	C007	37.806	0.4378
T0016,T0028	C039	54.202	0.1867
T0002,T0032	C008	91.327	0.0992
T0002,T0032	C013	52.027	0.1828
T0014,T0015	C033	56.126	0.2078
T0003,T0004	C035	33.468	0.2308
T0009,T0034	C009	97.865	0.6093
T0011,T0028	C008	40.533	0.6686
T0023,T0028	C000	75.294	0.2357
T0031,T0034	C030	75.087	0.1885
T0011,T0016	C022	59.937	0.0552
T0001,T0029	C018	72.642	0.1832
T0005,T0014	C033	57.804	0.2238
T0010,T0037	C007	36.64	0.3182
T0007,T0019	C036	74.658	0.1439
T0027,T0029	C014	32.544	0.2671
T0006,T0007	C021	59.05	0.0963
T0013,T0029	C032	76.619	0.0271
T0024	C011	39.046	0.3781
T0011,T0019	C022	37.55	0.036
T0005,T0037	C028	63.776	0.2542
T0001,T0008	C012	52.001	0.3708
T0015,T0020	C017	76.964	0.4288
T0020,T0037	C012	71.914	0.176
T0008,T0021	C019	39.215	0.037
T0005	C008	37.014	0.3633
T0002,T0023	C012	68.695	0.5881
T0022,T0037	C014	72.533	0.3084
T0001,T0015	C027	51.67	0.3192
T0002,T0025	C020	63.446	0.2135
T0016,T0031	C031	36.446	0.428
T0008,T0034	C000	56.534	0.1088
T0022,T0024	C015	60.831	0.2551
T0018,T0031	C009	55.918	0.2167
T0010,T0020	C005	42.748	0.0857
T0034,T0039	C005	82.509	0.1543
T0010,T0016	C015	60.296	0.1842
T0002,T0024	C013	64.077	0.4158
T0001,T0027	C008	73.612	0.4627
T0015,T0018	C039	25.337	0.2489
T0014,T0026	C004	50.47	0.2431
T0003,T0008	C011	64.646	0.3975
T0018,T0034	C011	63.472	0.3131
T0022,T0024	C008	50.111	0.1811
T0012,T0034	C015	40.354	0.5726
T0021,T0036	C027	21.89	0.1474
T0014,T0038	C008	57.297	0.2233
T0008,T0025	C009	28.52	0.3132
T0019,T0036	C029	48.841	0.1452
T0003,T0018	C019	39.895	0.5278
T0021,T0024	C030	26.744	0.2186
T0016,T0039	C022	85.592	0.2228
T0003,T0021	C039	79.656	0.0837
T0015,T0038	C014	68.561	0.3215
T0019,T0024	C000	84.323	0.8066
T0027,T0028	C037	52.513	0.1194
T0010,T0032	C017	63.909	0.3601
T0023,T0032	C038	58.981	0.2576
T0016,T0021	C038	78.718	0.2299
T0002,T0029	C000	42.053	0.3258
T0029,T0037	C019	31.821	0.1895
T0013	C019	38.494	0.7896
T0008,T0038	C003	54.045	0.3666
T0018,T0030	C021	60.557	0.3718
T0029,T0036	C008	69.558	0.2742
T0012,T0021	C036	74.459	0.1348
T0000,T0024	C020	74.892	0.1601
T0000	C032	33.963	0.2862
T0017,T0029	C005	94.365	0.0987
T0006,T0029	C011	47.359	0.1848
T0020,T0038	C005	59.089	0.0531
T0009,T0018	C008	30.599	0.1053
T0007	C038	34.707	0.3322
T0000,T0014	C025	61.591	0.1156
T0019,T0029	C005	95.689	0.3959
T0030,T0031	C034	73.732	0.446
T0011	C008	20.833	0.763
T0005,T0025	C002	61.208	0.2299
T0013,T0036	C016	46.651	0.1472
T0016,T0024	C009	44.267	0.3204
T0015	C022	48.102	0.6605
T0012,T0032	C018	67.493	0.1227
T0016,T0020	C002	62.468	0.105
T0022,T0038	C031	85.311	0.0494
T0012,T0036	C018	67.906	0.1493
T0017,T0028	C037	57.422	0.1154
T0018,T0029	C034	71.598	0.1458
T0004,T0031	C013	63.85	0.0589
T0003,T0022	C036	54.518	0.5333
T0023,T0036	C026	98.124	0.6056
T0010,T0023	C021	96.097	0.01
T0004,T0024	C014	56.185	0.3849
T0002,T0006	C010	46.967	0.3637
T0002,T0025	C032	80.735	0.1774
T0000,T0029	C021	36.051	0.6144
T0013	C005	28.539	0.524
T0011,T0015	C023	64.715	0.2582
T0003,T0024	C028	35.841	0.2342
T0009,T0022	C004	52.34	0.1057
T0004,T0011	C029	60.804	0.1769
T0013,T0026	C019	82.493	0.2733
T0007,T0029	C028	49.582	0.6257
T0018,T0031	C033	40.323	0.1268
T0021,T0033	C014	50.682	0.7117
T0004,T0005	C024	45.433	0.0999
T0017,T0025	C008	59.52	0.5298
T0004,T0017	C004	40.077	0.1504
T0005,T0015	C022	84.411	0.5123
T0001,T0007	C036	84.71	0.4671
T0011,T0027	C007	42.676	0.2403
T0016,T0017	C006	99.009	0.1561
T0017,T0036	C012	54.351	0.1027
T0004,T0009	C000	84.526	0.0853
T0032,T0033	C008	79.242	0.2248
T0006,T0009	C030	56.945	0.2812
T0017,T0024	C028	55.99	0.2106
T0005,T0032	C019	76.632	0.3976
T0015,T0018	C034	67.301	0.0903
T0022,T0028	C012	47.72	0.3128
T0027,T0036	C037	59.655	0.4993
T0014,T0027	C007	50.495	0.343
T0003,T0014	C020	53.418	0.2119
T0028	C010	19.297	0.769
T0034,T0038	C030	41.429	0.2672
T0002,T0025	C034	82.728	0.3726
T0001,T0015	C002	53.287	0.0358
T0012,T0034	C039	43.737	0.8587
T0016,T0038	C022	50.501	0.1203
T0024	C000	41.284	0.8734
T0009,T0026	C007	43.467	0.0497
T0037	C013	26.394	0.1572
T0011	C018	16.735	0.8295
T0004,T0006	C030	45.239	0.2822
T0001,T0026	C009	37.229	0.0634
T0007,T0019	C039	80.668	0.0876
T0036,T0037	C025	91.906	0.1882
T0000	C030	25.176	0.3034
T0010,T0016	C006	66.502	0.6065
T0010,T0031	C025	61.679	0.3719
T0023,T0039	C019	72.063	0.087
T0006,T0007	C028	74.621	0.4881
T0004,T0027	C025	75.805	0.3686
T0003,T0012	C037	70.471	0.2662
T0015,T0035	C019	100.0	0.0582
T0006,T0024	C001	63.765	0.01
T0035	C035	34.218	0.1358
T0021,T0023	C015	46.663	0.2811
T0002,T0036	C018	39.764	0.1435
T0028,T0032	C024	64.686	0.119
T0010,T0035	C038	79.691	0.0873
T0009,T0021	C035	59.463	0.147
T0015,T0024	C014	72.785	0.4325
T0001	C033	22.085	0.2082
T0010,T0030	C019	86.612	0.2863
T0034	C031	29.733	0.2667
T0005,T0029	C010	31.262	0.3215
T0006,T0024	C003	68.87	0.3362
T0027,T0028	C036	86.39	0.0795
T0029,T0031	C012	44.478	0.0578
T0005,T0039	C009	46.906	0.0759
T0030	C003	47.59	0.7512
T0001,T0020	C019	100.0	0.2908
T0014,T0020	C005	59.721	0.0826
T0007,T0011	C001	27.744	0.4644
T0016,T0033	C006	53.699	0.8141
T0008	C039	49.85	0.9129
T0006,T0033	C037	79.77	0.0603
T0003,T0021	C029	78.704	0.3066
T0004,T0027	C038	39.252	0.1236
T0008,T0014	C039	69.88	0.6701
T0003,T0032	C015	90.559	0.1613
T0019,T0020	C032	76.52	0.0867
T0001,T0027	C022	35.482	0.047
T0002,T0009	C038	46.825	0.01
T0013,T0023	C036	66.976	0.5366
T0033,T0035	C039	41.462	0.1735
T0011	C015	46.161	0.7207
T0008,T0016	C002	30.179	0.1332
T0017,T0024	C010	66.195	0.1833
T0000,T0039	C004	65.801	0.8041
T0000,T0014	C029	62.133	0.7606
T0003,T0014	C001	45.857	0.3391
T0009,T0015	C036	73.476	0.082
T0008,T0014	C002	43.772	0.0494
T0008,T0014	C031	54.035	0.7249
T0000	C004	19.729	0.9175
T0002,T0010	C007	63.385	0.1969
T0023,T0026	C001	27.071	0.1502
T0010,T0031	C038	69.234	0.1961
T0001,T0023	C022	60.731	0.2532
T0003,T0005	C026	48.214	0.0536
T0030,T0039	C019	49.297	0.2494
T0017,T0029	C024	64.695	0.2106
T0005	C010	13.832	0.4456
T0002,T0033	C012	66.864	0.3469
T0028,T0031	C010	60.413	0.4236
T0003,T0022	C034	28.28	0.0922
T0010,T0025	C003	59.715	0.6369
T0005,T0037	C029	82.276	0.2854
T0009,T0038	C007	38.421	0.0961
T0020,T0022	C009	43.814	0.383
T0019,T0031	C036	84.589	0.0539
T0011,T0028	C037	50.988	0.1928
T0021,T0029	C028	77.041	0.3434
T0030,T0033	C019	36.383	0.3595
T0032,T0038	C007	25.013	0.3995
T0004,T0037	C018	41.957	0.01
T0002,T0027	C026	69.541	0.4396
T0031,T0038	C013	61.441	0.0327
T0002,T0010	C022	28.643	0.2255
T0033,T0038	C023	43.353	0.3896
T0013,T0020	C011	42.636	0.1867
T0010	C013	25.345	0.7753
T0004,T0019	C015	56.058	0.01
T0001,T0017	C029	71.997	0.1233
T0021,T0037	C010	68.444	0.3389
T0016,T0025	C010	55.711	0.0113
T0022,T0026	C020	35.573	0.2985
T0000,T0019	C031	51.607	0.0851
T0029	C005	43.489	0.44
T0019,T0034	C014	70.926	0.366
T0012,T0014	C012	54.106	0.3143
T0005,T0025	C015	70.766	0.3233
T0006,T0015	C032	68.366	0.4768
T0016,T0035	C005	75.964	0.0887
T0010,T0016	C008	27.635	0.048
T0019,T0023	C037	59.628	0.1613
T0005,T0026	C012	93.861	0.01
T0013,T0014	C024	34.533	0.818
T0001,T0029	C000	60.705	0.1041
T0016,T0038	C038	89.195	0.2649
T0007,T0020	C037	38.04	0.3772
T0000,T0023	C002	59.249	0.402
T0033,T0038	C034	59.416	0.0731
T0009,T0032	C004	56.886	0.2055
T0008,T0020	C015	44.665	0.277
T0005,T0011	C001	33.764	0.2279
T0029,T0032	C011	78.667	0.4367
T0024,T0027	C016	30.229	0.32
T0022,T0027	C026	52.449	0.1287
T0019,T0029	C033	85.035	0.4106
T0024,T0026	C020	62.695	0.354
T0000,T0019	C012	34.989	0.7865
T0017,T0018	C018	45.805	0.1285
T0014,T0028	C037	64.038	0.154
T0012,T0022	C004	36.021	0.0656
T0015	C033	22.333	0.3021
T0024,T0026	C010	71.638	0.1083
T0014,T0020	C033	37.892	0.4121
T0014,T0033	C021	56.196	0.091
T0008,T0011	C017	74.166	0.13
T0033,T0035	C027	42.123	0.01
T0008,T0022	C023	72.22	0.4392
T0032,T0039	C020	41.081	0.1857
T0013,T0015	C021	63.018	0.1242
T0024,T0026	C031	44.162	0.3711
T0009,T0030	C033	80.199	0.0426
T0010,T0039	C025	95.249	0.5672
T0013,T0035	C001	44.449	0.0822
T0022,T0030	C033	56.947	0.2719
T0013,T0028	C002	79.082	0.1516
T0001,T0038	C008	63.183	0.3209
T0004,T0018	C006	72.036	0.01
T0015,T0034	C026	69.278	0.3347
T0009,T0031	C008	43.445	0.2529
T0017,T0032	C033	55.171	0.2967
T0011,T0030	C027	74.798	0.1507
T0022,T0031	C011	42.543	0.6236
T0014,T0038	C015	54.085	0.4366
T0027,T0039	C025	87.42	0.5293
T0027,T0038	C006	81.295	0.1
T0011,T0033	C002	49.289	0.0737
T0000,T0037	C021	70.505	0.6025
T0008,T0035	C016	38.302	0.3624
T0014,T0020	C019	68.484	0.1762
T0022,T0031	C033	39.119	0.225
T0011,T0017	C020	42.251	0.5909
T0000,T0002	C032	60.119	0.2579
T0010,T0031	C019	82.563	0.0633
T0004,T0008	C000	64.53	0.0423
T0002,T0010	C033	39.261	0.0513
T0019,T0025	C031	33.178	0.3018
T0029	C007	18.673	0.1274
T0019,T0024	C029	73.873	0.3309
T0017,T0034	C035	71.486	0.6158
T0010,T0032	C000	57.021	0.2871
T0005,T0009	C021	51.234	0.2248
T0036,T0037	C017	39.758	0.6622
T0001,T0023	C033	57.811	0.0812
T0009,T0034	C039	38.455	0.2548
T0002,T0021	C035	62.251	0.0556
T0028,T0031	C039	60.396	0.0339
T0011,T0022	C005	55.89	0.4513
T0018,T0032	C020	66.815	0.3115
T0006,T0013	C012	78.369	0.0194
T0001,T0020	C037	50.998	0.1342
T0037	C000	12.011	0.4623
T0008,T0033	C027	31.587	0.0252
T0025,T0033	C004	24.161	0.1127
T0019,T0037	C030	38.722	0.0959
T0010,T0019	C004	58.928	0.1543
T0018,T0023	C033	66.767	0.0161
T0009,T0010	C019	64.871	0.3564
T0004,T0005	C021	66.605	0.4329
T0023,T0038	C010	87.544	0.4302
T0016,T0024	C007	45.444	0.7166
T0002,T0010	C011	50.592	0.0879
T0013,T0031	C006	67.98	0.102
T0003,T0004	C016	84.606	0.1769
T0021,T0037	C007	28.193	0.1131
T0016,T0024	C038	59.768	0.2137
T0016	C008	18.59	0.1121
T0009,T0013	C035	55.81	0.6379
T0011,T0035	C034	58.272	0.0796
T0003,T0036	C016	61.508	0.2306
T0001,T0030	C009	24.944	0.4962
T0013,T0034	C001	43.301	0.1369
T0026,T0037	C008	41.308	0.3119
T0021,T0027	C039	59.033	0.3583
T0018,T0033	C006	59.055	0.1976
T0015,T0021	C021	73.885	0.1167
T0006,T0013	C024	55.812	0.4197
T0012,T0029	C009	55.046	0.479
T0022,T0033	C024	46.217	0.0671
T0024,T0026	C001	41.432	0.1671
T0034,T0039	C006	41.17	0.1789
T0001,T0031	C015	29.263	0.2565
T0003,T0027	C015	100.0	0.1278
T0015,T0022	C029	81.472	0.1337
T0033,T0036	C008	100.0	0.2756
T0003,T0022	C017	55.844	0.087
T0018,T0035	C013	81.736	0.5142
T0021,T0033	C022	59.85	0.3806
T0010,T0039	C024	48.098	0.607
T0010,T0031	C012	56.87	0.1395
T0021,T0039	C005	68.468	0.5188
T0020,T0031	C037	79.45	0.2742
T0000,T0010	C017	46.133	0.059
T0012,T0026	C033	72.755	0.1254
T0020,T0036	C039	100.0	0.0865
T0005,T0024	C001	60.032	0.1705
T0012,T0030	C025	47.751	0.7079
T0006,T0028	C017	65.472	0.3986
T0000,T0037	C025	87.265	0.4938
T0010	C026	17.108	0.6242
T0016,T0038	C001	85.963	0.1004
T0006,T0028	C007	55.952	0.7656
T0009,T0015	C026	75.268	0.3513
T0033,T0038	C001	82.234	0.0777
T0001,T0025	C021	69.889	0.1261
T0011,T0021	C023	85.338	0.6694
T0039	C029	17.157	0.1683
