task_id_list	courier_id	total_score	willingness
T0011	C009	18.156	0.9225
T0011,T0019	C020	40.442	0.4352
T0019,T0029	C014	48.183	0.4258
T0017,T0022	C007	52.014	0.1749
T0008,T0009	C015	54.557	0.0659
T0003,T0009	C052	62.082	0.663
T0016,T0018	C033	33.265	0.0468
T0006,T0018	C025	26.619	0.1227
T0015,T0020	C004	30.491	0.533
T0011,T0024	C020	62.701	0.2421
T0010,T0014	C022	27.351	0.095
T0000,T0020	C013	59.346	0.073
T0003,T0020	C024	76.296	0.5256
T0017,T0029	C048	61.846	0.1523
T0003,T0013	C042	36.627	0.4786
T0018,T0019	C030	22.209	0.105
T0006,T0026	C034	55.553	0.5774
T0002,T0014	C050	25.287	0.1407
T0002,T0019	C004	46.699	0.0389
T0007	C056	25.051	0.1158
T0012,T0021	C059	38.167	0.3877
T0023,T0029	C048	43.69	0.2093
T0017,T0025	C025	50.78	0.1802
T0008,T0009	C021	39.486	0.2804
T0014,T0026	C005	39.785	0.2096
T0007,T0018	C041	30.866	0.0197
T0002,T0016	C047	69.053	0.2437
T0002,T0013	C023	40.014	0.3877
T0010,T0028	C018	50.703	0.1549
T0007,T0025	C037	57.473	0.532
T0007,T0024	C051	68.133	0.1356
T0008,T0019	C035	58.835	0.435
T0015,T0025	C038	48.278	0.1551
T0024,T0028	C026	73.322	0.1584
T0006,T0019	C035	81.968	0.4792
T0000,T0015	C011	33.129	0.1924
T0000,T0021	C045	38.867	0.1186
T0023,T0029	C013	50.705	0.054
T0010,T0021	C010	70.504	0.3504
T0019,T0020	C024	89.059	0.6805
T0016,T0027	C019	40.248	0.3789
T0022,T0026	C006	50.232	0.4952
T0003,T0017	C056	88.231	0.3301
T0001,T0027	C049	94.236	0.4576
T0000,T0019	C037	60.338	0.5418
T0008,T0017	C011	69.027	0.5288
T0011,T0029	C052	63.012	0.2968
T0007,T0018	C029	67.076	0.4135
T0006,T0012	C015	53.261	0.7383
T0004,T0007	C044	65.721	0.2756
T0011,T0017	C019	27.358	0.121
T0007,T0017	C041	55.35	0.2412
T0008,T0019	C016	44.441	0.0631
T0010,T0012	C029	53.164	0.1062
T0014,T0015	C035	78.352	0.3221
T0018,T0020	C017	60.119	0.6203
T0017,T0024	C003	82.152	0.0892
T0015	C009	49.43	0.5839
T0023	C013	11.9	0.6351
T0007,T0011	C043	100.0	0.0822
T0003,T0010	C002	42.941	0.1631
T0015,T0021	C038	54.155	0.2828
T0013,T0024	C032	89.478	0.0164
T0002,T0008	C014	58.288	0.3186
T0023,T0025	C030	80.481	0.2242
T0008,T0019	C041	66.241	0.2015
T0020,T0026	C009	55.754	0.1355
T0016,T0027	C014	49.644	0.2436
T0001,T0020	C028	46.449	0.224
T0000,T0013	C023	33.155	0.2844
T0011,T0024	C032	66.203	0.2862
T0001,T0029	C022	72.638	0.1777
T0002,T0011	C040	30.66	0.5291
T0019,T0028	C004	38.442	0.2891
T0011,T0026	C058	97.58	0.1761
T0005,T0012	C003	48.462	0.3536
T0008,T0022	C024	67.946	0.0458
T0010,T0026	C012	73.851	0.0757
T0022,T0023	C027	39.591	0.3039
T0008,T0010	C047	65.673	0.2775
T0026,T0028	C034	38.807	0.3208
T0002,T0013	C047	83.527	0.098
T0024	C056	21.476	0.263
T0005,T0022	C038	33.585	0.4725
T0007,T0022	C020	72.716	0.1928
T0024,T0027	C059	31.643	0.3379
T0016,T0023	C000	39.632	0.3453
T0006,T0008	C023	72.133	0.3066
T0012,T0027	C024	38.887	0.6586
T0007	C023	29.814	0.1089
T0004,T0028	C059	54.205	0.1159
T0004,T0012	C038	80.839	0.01
T0013,T0023	C046	27.533	0.4922
T0020,T0022	C057	65.444	0.2161
T0005,T0026	C015	89.663	0.3709
T0026,T0027	C006	86.457	0.2193
T0017,T0028	C053	73.573	0.1144
T0026,T0029	C038	48.718	0.1683
T0001,T0017	C043	35.718	0.4308
T0007,T0021	C031	37.383	0.2073
T0009,T0022	C015	58.047	0.1337
T0006,T0010	C036	43.879	0.1983
T0020,T0021	C025	68.929	0.088
T0004,T0017	C024	53.75	0.3791
T0000,T0028	C038	44.333	0.1697
T0011,T0019	C052	63.274	0.1939
T0000,T0010	C021	68.542	0.1351
T0028	C026	45.41	0.8213
T0019,T0022	C024	57.538	0.1403
T0021,T0026	C010	69.555	0.1835
T0004,T0023	C005	65.945	0.3784
T0003,T0029	C054	52.081	0.1145
T0013,T0029	C056	57.266	0.1498
T0020,T0022	C019	67.495	0.5966
T0000,T0002	C011	51.28	0.1762
T0016,T0025	C008	62.454	0.0689
T0008,T0022	C019	50.653	0.0889
T0016,T0022	C021	50.0	0.725
T0015,T0026	C015	89.716	0.4326
T0014	C034	47.897	0.3934
T0019,T0020	C014	94.262	0.7046
T0016	C013	12.639	0.3831
T0002	C048	34.266	0.2354
T0008,T0016	C000	58.265	0.1877
T0019	C020	16.54	0.5966
T0002,T0003	C023	63.788	0.31
T0018,T0024	C006	51.171	0.1066
T0000,T0017	C018	55.361	0.0553
T0001,T0009	C004	69.687	0.3788
T0008,T0021	C022	78.859	0.2122
T0019,T0020	C054	68.466	0.5135
T0015,T0017	C010	79.992	0.2151
T0001,T0024	C009	38.554	0.7518
T0014,T0016	C011	48.854	0.2415
T0007,T0027	C019	48.173	0.3856
T0009,T0027	C023	97.124	0.3565
T0001,T0003	C045	46.922	0.1836
T0001,T0024	C014	61.135	0.1034
T0009,T0021	C052	78.337	0.114
T0009,T0029	C039	53.186	0.2139
T0005,T0010	C015	52.764	0.2164
T0017,T0023	C007	26.228	0.0442
T0015,T0029	C028	39.911	0.2901
T0002,T0006	C016	44.408	0.2453
T0008,T0021	C026	83.668	0.0994
T0002,T0016	C019	58.814	0.407
T0005,T0014	C032	94.086	0.1388
T0019	C034	22.78	0.6631
T0013,T0025	C017	69.854	0.5456
T0012,T0025	C046	56.198	0.2921
T0017,T0019	C039	84.103	0.0767
T0010,T0020	C030	63.351	0.439
T0001,T0015	C014	73.606	0.1249
T0006,T0025	C041	51.235	0.0617
T0016,T0022	C058	47.29	0.1332
T0002,T0023	C040	63.04	0.1846
T0000,T0006	C022	49.208	0.211
T0015,T0016	C046	47.49	0.2019
T0013,T0019	C017	63.837	0.779
T0000,T0006	C057	60.457	0.6011
T0024	C010	40.323	0.3303
T0023,T0028	C058	74.731	0.203
T0006,T0019	C048	33.275	0.5381
T0002,T0020	C040	26.455	0.6438
T0018,T0019	C040	91.519	0.101
T0005,T0016	C000	46.059	0.2659
T0018,T0026	C057	68.21	0.1545
T0008,T0012	C024	64.689	0.168
T0017,T0026	C023	55.295	0.3871
T0007,T0021	C052	50.49	0.0788
T0016,T0019	C044	67.456	0.0633
T0010,T0021	C017	61.832	0.5126
T0021,T0023	C031	21.428	0.0141
T0020,T0025	C032	46.373	0.0281
T0010,T0017	C058	100.0	0.4893
T0002,T0013	C001	38.994	0.1544
T0001,T0014	C017	38.681	0.0618
T0003,T0013	C017	100.0	0.41
T0001	C021	44.694	0.6539
T0018,T0020	C036	41.7	0.3294
T0019,T0024	C004	29.775	0.4059
T0012,T0015	C057	73.737	0.1152
T0006,T0015	C024	82.306	0.1462
T0006,T0024	C023	61.103	0.3919
T0005	C020	20.487	0.4579
T0026,T0029	C000	36.483	0.3325
T0014,T0024	C046	45.995	0.458
T0008,T0013	C005	60.243	0.3707
T0000,T0020	C023	50.932	0.1734
T0001,T0020	C033	36.44	0.1536
T0006,T0007	C026	61.34	0.2086
T0024,T0027	C031	41.74	0.2088
T0016	C007	34.801	0.9154
T0007,T0009	C056	37.312	0.043
T0010,T0018	C003	43.691	0.0883
T0002,T0015	C024	71.691	0.0144
T0005,T0010	C004	80.296	0.1027
T0010,T0014	C057	69.579	0.017
T0000,T0024	C000	76.542	0.6852
T0005,T0010	C039	58.757	0.1977
T0006,T0029	C010	34.56	0.5145
T0020,T0021	C000	58.773	0.01
T0004,T0011	C028	46.57	0.531
T0019,T0028	C014	45.994	0.4359
T0019,T0023	C000	79.634	0.3193
T0016,T0028	C009	55.31	0.0745
T0015,T0028	C000	65.529	0.3725
T0008,T0017	C004	48.42	0.1649
T0015,T0025	C034	66.45	0.208
T0010,T0020	C008	29.308	0.0101
T0017,T0022	C010	65.868	0.3208
T0023,T0028	C024	62.891	0.1178
T0000,T0005	C010	46.758	0.3852
T0004,T0012	C015	43.312	0.1398
T0009,T0023	C048	32.598	0.122
T0003,T0027	C012	75.555	0.1234
T0023,T0029	C006	51.335	0.3501
T0007,T0023	C049	84.793	0.135
T0013,T0023	C028	46.067	0.1744
T0003,T0004	C058	67.419	0.15
T0002,T0019	C011	36.481	0.0526
T0011,T0027	C026	77.64	0.8812
T0007,T0019	C045	36.319	0.125
T0003,T0013	C027	51.835	0.1598
T0019	C016	18.229	0.1043
T0004,T0022	C001	83.063	0.5888
T0003,T0018	C010	72.508	0.0188
T0011	C007	22.334	0.2253
T0006,T0028	C041	65.774	0.6461
T0012,T0024	C033	57.25	0.4174
T0021,T0029	C055	58.134	0.1082
T0003,T0021	C052	59.863	0.108
T0005,T0025	C056	75.718	0.0653
T0012,T0019	C000	52.873	0.2017
T0002,T0021	C032	74.973	0.254
T0016,T0029	C027	49.621	0.1148
T0011,T0018	C012	61.048	0.0372
T0007,T0013	C040	63.881	0.2887
T0005,T0010	C040	70.79	0.4024
T0014,T0021	C045	36.092	0.0965
T0006,T0014	C041	72.215	0.5512
T0002,T0025	C019	54.184	0.0827
T0008,T0015	C055	58.528	0.01
T0000,T0003	C027	53.277	0.2258
T0011,T0021	C050	66.322	0.2535
T0012,T0025	C017	72.5	0.6507
T0006,T0014	C055	38.167	0.2814
T0027	C024	12.78	0.8363
T0000,T0017	C000	40.473	0.5557
T0008,T0021	C009	69.37	0.553
T0007,T0012	C008	74.302	0.3999
T0003	C014	20.708	0.844
T0006,T0016	C019	90.866	0.3913
T0009,T0020	C006	39.32	0.2967
T0001,T0014	C045	27.998	0.243
T0003,T0027	C002	89.827	0.3076
T0007,T0023	C001	41.57	0.1861
T0020,T0028	C023	93.879	0.2086
T0008,T0019	C002	45.861	0.2191
T0011,T0019	C019	37.718	0.1573
T0019,T0027	C035	64.918	0.5237
T0027,T0028	C019	32.797	0.0196
T0009,T0013	C055	33.61	0.5379
T0006,T0017	C025	67.139	0.1956
T0012,T0020	C057	91.398	0.3558
T0001	C012	34.739	0.8111
T0012,T0028	C039	44.624	0.2157
T0020,T0021	C022	56.695	0.2778
T0002,T0018	C018	35.358	0.0593
T0017,T0025	C011	58.794	0.2485
T0011	C031	27.56	0.9076
T0000,T0008	C049	71.179	0.4418
T0006,T0022	C053	42.863	0.2774
T0020,T0025	C042	35.16	0.0808
T0009,T0028	C034	35.349	0.311
T0020,T0025	C052	60.443	0.3727
T0001,T0014	C008	100.0	0.6516
T0017,T0025	C028	57.274	0.1452
T0015,T0021	C030	55.904	0.628
T0006,T0012	C050	79.962	0.2719
T0000,T0017	C037	53.279	0.4531
T0003,T0012	C057	85.96	0.7101
T0002,T0018	C011	46.586	0.0832
T0004,T0012	C029	55.955	0.1996
T0000,T0026	C016	32.503	0.264
T0019,T0027	C040	70.393	0.3548
T0009,T0028	C000	93.285	0.1375
T0014,T0017	C055	63.284	0.2704
T0026,T0027	C028	48.663	0.1716
T0008,T0023	C044	61.913	0.2527
T0003,T0024	C058	29.693	0.1637
T0010,T0021	C037	48.302	0.5726
T0012,T0022	C059	48.275	0.5946
T0015,T0021	C031	58.136	0.1924
T0016	C016	37.643	0.2782
T0000,T0016	C048	76.11	0.2988
T0024	C051	34.726	0.8039
T0016,T0026	C002	34.832	0.4146
T0016,T0017	C056	85.393	0.2983
T0000,T0026	C013	76.037	0.0862
T0012,T0025	C032	56.234	0.1244
T0002,T0005	C008	60.956	0.1295
T0007,T0027	C047	76.925	0.01
T0004,T0019	C009	70.246	0.1871
T0007,T0013	C023	49.574	0.0771
T0020,T0028	C038	40.93	0.5848
T0003,T0014	C024	64.686	0.4508
T0008,T0018	C033	33.643	0.1361
T0010,T0011	C002	31.366	0.0918
T0013	C056	37.704	0.3196
T0018,T0022	C053	22.732	0.1058
T0001,T0016	C030	30.971	0.416
T0014,T0020	C047	32.782	0.1177
T0026	C041	33.558	0.1157
T0019,T0023	C041	30.832	0.3025
T0004,T0008	C013	65.551	0.0443
T0015,T0019	C037	52.746	0.1665
T0009,T0013	C026	57.097	0.0529
T0008,T0027	C004	43.992	0.0838
T0004,T0027	C045	40.038	0.8015
T0018,T0023	C044	82.398	0.5103
T0005,T0010	C057	56.39	0.0487
T0003,T0021	C048	94.151	0.4015
T0020,T0024	C035	64.831	0.0653
T0021,T0024	C000	57.675	0.172
T0009,T0029	C011	68.935	0.4329
T0000,T0027	C016	34.474	0.6724
T0015,T0019	C017	63.922	0.4769
T0016,T0022	C043	38.531	0.3727
T0026	C025	28.219	0.9014
T0005,T0028	C038	34.728	0.6924
T0026,T0029	C051	39.214	0.1678
T0020,T0025	C043	34.426	0.3993
T0009,T0022	C022	30.486	0.2239
T0003,T0009	C055	27.281	0.4417
T0001,T0028	C022	61.155	0.2019
T0028,T0029	C047	49.457	0.1435
T0020	C011	12.153	0.7266
T0014,T0029	C017	53.261	0.1379
T0016,T0029	C043	50.165	0.1476
T0003,T0020	C049	63.528	0.2235
T0006,T0008	C011	71.766	0.2215
T0018,T0027	C008	28.267	0.1927
T0022,T0026	C036	23.17	0.4808
T0003,T0023	C026	70.793	0.0868
T0009,T0018	C048	54.298	0.1201
T0000,T0017	C006	87.345	0.1096
T0004	C041	33.336	0.8545
T0021,T0025	C024	53.437	0.12
T0011,T0021	C047	63.547	0.119
T0023,T0028	C030	47.307	0.0854
T0009,T0025	C054	69.203	0.3657
T0002,T0020	C047	66.676	0.0424
T0011,T0022	C049	50.498	0.128
T0019,T0027	C007	24.974	0.7088
T0006,T0025	C017	68.614	0.3536
T0009,T0010	C030	55.853	0.3915
T0006,T0017	C048	45.006	0.2786
T0017,T0020	C044	67.138	0.0975
T0026,T0029	C049	66.864	0.0526
T0000,T0029	C019	25.826	0.1176
T0007,T0016	C032	34.538	0.1246
T0005,T0007	C021	84.954	0.5928
T0004,T0007	C014	65.274	0.542
T0003,T0019	C037	85.146	0.2876
T0025	C027	34.714	0.7831
T0012,T0015	C023	38.78	0.1652
T0021	C057	23.429	0.7464
T0026,T0028	C041	75.919	0.0595
T0000,T0014	C026	50.398	0.0585
T0017	C033	37.55	0.5439
T0007,T0015	C028	38.016	0.3684
T0001,T0015	C008	67.784	0.8503
T0012,T0023	C038	63.357	0.0929
T0015,T0024	C027	38.326	0.3239
T0006,T0022	C058	73.254	0.2188
T0008,T0015	C050	44.644	0.0185
T0014,T0019	C017	46.725	0.5225
T0013,T0016	C024	41.391	0.8195
T0005,T0014	C029	69.889	0.5017
T0006,T0007	C042	35.766	0.3869
T0022,T0023	C008	45.659	0.2748
T0006,T0014	C002	61.571	0.0336
T0003	C059	30.425	0.1461
T0019	C023	19.189	0.9455
T0000,T0028	C003	56.402	0.2917
T0005,T0029	C029	95.239	0.6369
T0010,T0012	C047	84.541	0.375
T0000,T0001	C027	71.473	0.2625
T0006,T0008	C014	65.407	0.5197
T0018,T0024	C049	36.825	0.1119
T0012,T0016	C052	37.616	0.4396
T0003,T0009	C006	60.393	0.1843
T0001,T0008	C015	47.122	0.273
T0025	C018	35.724	0.7631
T0009,T0015	C007	28.911	0.0125
T0015,T0026	C030	85.297	0.5564
T0003,T0023	C034	38.458	0.0976
T0007,T0012	C012	77.662	0.3287
T0009,T0020	C021	43.614	0.0627
T0006,T0023	C036	45.87	0.4761
T0005,T0018	C021	84.857	0.5128
T0001,T0014	C046	57.266	0.0594
T0022,T0029	C028	61.315	0.539
T0014,T0017	C014	43.315	0.1346
T0003,T0010	C041	35.88	0.0401
T0020,T0027	C008	25.351	0.1115
T0007,T0009	C013	71.021	0.4346
T0003	C053	42.254	0.1305
T0011,T0022	C033	28.112	0.196
T0014,T0016	C050	48.346	0.1567
T0017,T0024	C026	54.787	0.1066
T0005,T0027	C035	60.959	0.351
T0013,T0014	C007	52.449	0.3579
T0022,T0028	C021	85.959	0.5859
T0002,T0023	C025	61.685	0.0927
T0017	C031	46.488	0.6788
T0005,T0021	C053	72.752	0.1441
T0022,T0027	C015	55.865	0.2038
T0006,T0015	C043	26.612	0.125
T0004,T0028	C055	70.232	0.1619
T0013,T0025	C055	62.532	0.5921
T0006,T0025	C046	45.176	0.1854
T0010	C054	18.735	0.2554
T0001,T0022	C011	29.178	0.2387
T0007,T0022	C039	46.974	0.0435
T0006,T0020	C037	51.123	0.0953
T0008,T0026	C041	78.136	0.0346
T0013,T0022	C021	35.197	0.6078
T0001,T0024	C019	57.315	0.1093
T0023,T0025	C011	73.923	0.2601
T0028,T0029	C055	59.604	0.1044
T0019,T0029	C007	32.616	0.1389
T0019,T0026	C030	40.37	0.3264
T0001,T0023	C051	55.061	0.3871
T0012,T0020	C024	62.207	0.6869
T0011,T0028	C034	62.885	0.0655
T0024,T0028	C042	71.207	0.6781
T0001,T0019	C039	74.981	0.1288
T0001,T0006	C051	28.035	0.2804
T0000,T0017	C047	73.236	0.2302
T0010,T0021	C033	39.171	0.0938
T0023	C019	42.321	0.3873
T0003,T0019	C033	60.24	0.1077
T0017,T0023	C033	72.117	0.1514
T0028	C056	21.986	0.5653
T0013,T0025	C024	59.804	0.4428
T0011,T0015	C052	71.714	0.5271
T0013,T0023	C007	39.318	0.0825
T0008,T0020	C007	74.139	0.2831
T0007,T0021	C032	65.902	0.0829
T0002,T0008	C047	71.182	0.1743
T0009,T0012	C040	75.002	0.3628
T0010,T0027	C037	61.504	0.4941
T0002,T0024	C009	63.956	0.2679
T0004,T0008	C047	79.3	0.3558
T0020,T0027	C012	51.859	0.0563
T0003,T0005	C031	72.127	0.6631
T0027	C016	19.428	0.7133
T0000,T0025	C019	65.659	0.0395
T0010,T0014	C034	83.941	0.251
T0007,T0028	C047	72.205	0.2688
T0000,T0022	C048	78.752	0.2189
T0007,T0012	C035	77.028	0.1557
T0000,T0006	C007	71.811	0.362
T0011,T0020	C011	63.878	0.0989
T0018,T0026	C042	82.186	0.2772
T0004	C034	29.149	0.8054
T0028	C029	49.955	0.2348
T0009	C054	34.416	0.4508
T0003,T0021	C032	78.594	0.0769
T0001	C051	20.798	0.5988
T0024,T0028	C029	80.507	0.0926
T0024	C028	23.748	0.4263
T0014,T0016	C027	59.507	0.3863
T0025,T0027	C027	82.758	0.7607
T0019,T0029	C041	33.543	0.4831
T0022,T0028	C024	48.996	0.0332
T0011,T0014	C019	57.465	0.0681
T0007,T0029	C014	51.349	0.427
T0006,T0024	C054	55.738	0.3382
T0017,T0025	C015	47.141	0.3699
T0014,T0019	C053	42.489	0.1483
T0001,T0004	C000	82.839	0.1165
T0002,T0022	C032	65.731	0.6992
T0012,T0014	C042	58.331	0.4502
T0001,T0023	C016	57.564	0.195
T0011,T0014	C001	51.3	0.4351
T0004,T0022	C033	31.07	0.0736
T0027	C044	14.592	0.4983
T0002,T0004	C058	72.864	0.3011
T0014,T0020	C035	91.774	0.0666
T0018,T0020	C034	47.41	0.1325
T0010,T0021	C048	78.899	0.3231
T0002,T0017	C013	62.69	0.3101
T0003,T0020	C058	30.455	0.301
T0009,T0017	C053	36.393	0.7824
T0011,T0012	C011	96.103	0.1481
T0014,T0019	C048	36.478	0.3206
T0012,T0015	C004	41.432	0.1086
T0015,T0027	C000	79.82	0.4007
T0004,T0015	C057	42.347	0.0851
T0004,T0028	C052	100.0	0.038
T0013,T0017	C026	63.443	0.068
T0020,T0025	C029	46.938	0.1018
T0009,T0017	C002	72.897	0.0806
T0019	C018	29.418	0.9315
T0007,T0025	C039	59.411	0.1679
T0023	C022	48.844	0.9322
T0005,T0015	C032	82.226	0.305
T0002,T0019	C057	52.572	0.5039
T0011	C039	42.502	0.689
T0006,T0015	C035	60.147	0.329
T0004	C053	32.902	0.895
T0012,T0018	C005	90.01	0.6075
T0019	C049	24.785	0.6977
T0011,T0028	C001	24.057	0.3292
T0002,T0006	C008	41.285	0.2726
T0011	C056	21.798	0.7754
T0003,T0017	C020	42.256	0.6686
T0002,T0018	C026	67.463	0.3968
T0002,T0024	C048	59.235	0.1579
T0005,T0023	C042	57.297	0.01
T0013,T0029	C028	34.628	0.7123
T0008,T0015	C012	48.709	0.3273
T0000,T0006	C047	73.974	0.3472
T0011,T0017	C041	85.235	0.2027
T0009,T0012	C009	58.794	0.5393
T0008	C041	45.385	0.2639
T0007	C018	29.734	0.3647
T0000,T0020	C029	55.703	0.3976
T0009,T0012	C031	79.365	0.1402
T0000,T0026	C051	53.757	0.3507
T0008,T0017	C056	79.334	0.2474
T0018,T0019	C016	81.362	0.1016
T0021	C045	32.111	0.2002
T0015,T0020	C042	40.915	0.1306
T0004,T0028	C015	55.454	0.0629
T0001	C028	39.634	0.4424
T0005,T0011	C046	42.471	0.0489
T0013,T0020	C024	51.415	0.8852
T0017	C006	44.728	0.1718
T0010,T0025	C035	54.889	0.189
T0017,T0025	C023	56.735	0.2344
T0015,T0027	C011	52.088	0.07
T0021	C035	15.769	0.2048
T0017,T0022	C049	49.417	0.0607
T0005,T0016	C027	55.056	0.0734
T0025,T0028	C058	73.369	0.1047
T0009,T0021	C040	68.48	0.1851
T0005,T0026	C050	58.345	0.1733
T0020,T0027	C040	39.448	0.6779
T0011,T0029	C024	47.85	0.2198
T0011,T0015	C012	64.217	0.2499
T0009	C017	44.328	0.6374
T0004,T0022	C029	70.027	0.0573
T0002,T0021	C011	49.329	0.01
T0007,T0015	C002	26.123	0.1367
T0003,T0016	C026	45.117	0.0593
T0001	C045	16.115	0.6025
T0001,T0019	C037	70.254	0.1473
T0005,T0015	C043	64.178	0.2868
T0004,T0021	C012	60.971	0.1764
T0009,T0016	C028	72.661	0.1185
T0012,T0019	C010	36.108	0.2807
T0007	C010	19.934	0.4903
T0011,T0021	C058	100.0	0.1023
T0006,T0026	C017	68.381	0.2381
T0020,T0028	C044	43.077	0.5625
T0011,T0013	C042	48.317	0.5289
T0001,T0015	C016	50.739	0.3861
T0000,T0026	C054	51.558	0.3806
T0001,T0002	C051	48.868	0.3611
T0002,T0014	C048	57.873	0.0796
T0006,T0015	C023	71.911	0.1938
T0000,T0001	C007	58.397	0.1873
T0010,T0020	C009	51.519	0.3737
T0013,T0024	C006	52.273	0.2515
T0001,T0008	C053	28.769	0.1698
T0007,T0029	C052	54.102	0.1662
T0001,T0026	C010	41.344	0.1816
T0018	C039	12.527	0.8296
T0006,T0017	C028	52.756	0.2456
T0018,T0024	C059	41.699	0.3749
T0007	C032	12.492	0.364
T0018,T0027	C001	42.264	0.1712
T0017	C020	20.516	0.8351
T0022	C014	34.945	0.5698
T0003,T0029	C023	84.343	0.0473
T0010,T0023	C017	48.654	0.1695
T0010,T0022	C049	41.436	0.01
T0001,T0016	C011	55.083	0.1389
T0015,T0021	C039	34.592	0.1266
T0005,T0023	C006	73.031	0.0784
T0014,T0022	C019	55.182	0.2363
T0025	C048	44.465	0.5969
T0025,T0028	C052	85.469	0.3355
T0012,T0013	C056	73.259	0.01
T0025,T0029	C051	28.729	0.046
T0021,T0028	C051	46.94	0.1285
T0008,T0025	C035	82.453	0.1538
T0014,T0028	C006	49.297	0.534
T0015,T0016	C034	40.671	0.2501
T0018,T0027	C033	53.358	0.1125
T0005,T0028	C039	51.328	0.1558
T0002,T0015	C038	34.936	0.0909
T0022,T0028	C020	61.018	0.3351
T0016,T0018	C036	54.642	0.2005
T0012,T0029	C037	28.954	0.0998
T0009	C035	38.714	0.7215
T0003	C022	17.192	0.3284
T0001,T0028	C027	70.175	0.2401
T0007,T0016	C056	74.1	0.0555
T0006,T0028	C024	69.625	0.1173
T0000,T0018	C055	43.099	0.142
T0024,T0029	C000	49.398	0.3559
T0001,T0017	C001	58.413	0.0469
T0019,T0027	C021	56.841	0.1979
T0006,T0011	C005	44.516	0.4471
T0007,T0023	C012	77.592	0.3358
T0024	C042	32.672	0.8197
T0008,T0022	C013	71.168	0.0734
T0010,T0024	C007	37.227	0.5765
T0011,T0015	C029	71.469	0.2513
T0015,T0028	C045	57.587	0.1231
T0007,T0024	C019	45.922	0.182
T0022,T0029	C026	26.228	0.09
T0008,T0014	C053	43.21	0.0572
T0001,T0010	C052	57.525	0.1936
T0007,T0021	C053	50.728	0.341
T0010,T0021	C046	57.332	0.2308
T0009,T0020	C023	72.13	0.0722
T0001,T0011	C037	61.225	0.2417
T0002,T0017	C040	64.703	0.3909
T0006,T0029	C002	66.963	0.2988
T0015,T0022	C050	51.419	0.0694
T0005,T0020	C022	57.509	0.4048
T0012	C012	24.928	0.7479
T0000,T0017	C010	66.888	0.3803
T0001,T0021	C054	48.428	0.188
T0002,T0008	C001	29.977	0.7978
T0002,T0023	C006	43.501	0.3021
T0008,T0020	C041	78.546	0.1208
T0000,T0024	C032	75.277	0.2111
T0016,T0021	C044	62.376	0.1162
T0011,T0029	C040	44.041	0.0948
T0006,T0010	C002	45.616	0.0897
T0005,T0015	C040	66.668	0.6218
T0016,T0027	C057	68.608	0.3942
T0000,T0024	C010	71.238	0.3328
T0019,T0025	C009	45.603	0.2536
T0021,T0024	C021	46.944	0.2839
T0003,T0028	C050	62.719	0.0416
T0017,T0027	C021	46.845	0.202
T0000	C037	26.158	0.8022
T0008,T0018	C036	45.28	0.258
T0003,T0027	C029	49.134	0.1789
T0005,T0007	C007	45.446	0.6087
T0004,T0016	C031	38.676	0.1749
T0010,T0012	C026	23.91	0.3316
T0009,T0017	C033	89.99	0.071
T0028	C025	29.312	0.3204
T0019,T0026	C015	74.497	0.1868
T0016	C020	48.991	0.9344
T0008,T0018	C040	71.126	0.0384
T0022,T0029	C020	58.392	0.0901
T0004	C038	24.454	0.1568
T0000,T0019	C044	45.185	0.5143
T0005,T0027	C057	56.276	0.0955
T0007,T0012	C044	42.86	0.3074
T0008,T0014	C056	78.231	0.3922
T0002,T0021	C043	30.925	0.0869
T0007,T0013	C047	62.867	0.2159
T0008,T0017	C012	59.282	0.0688
T0015,T0018	C055	25.087	0.1377
T0003,T0027	C032	54.012	0.0981
T0009,T0014	C042	46.304	0.5738
T0003,T0027	C045	61.098	0.3126
T0016,T0019	C011	37.943	0.0878
T0012,T0026	C046	57.784	0.5611
T0009,T0016	C047	75.856	0.7506
T0011,T0023	C058	100.0	0.8374
T0013,T0023	C045	69.747	0.2571
T0005	C036	24.839	0.2974
T0007,T0012	C048	79.288	0.2521
T0005,T0016	C054	47.798	0.2689
T0022,T0028	C046	32.314	0.5267
T0007,T0021	C036	67.642	0.227
T0012,T0028	C043	34.897	0.01
T0006,T0020	C026	58.771	0.3039
T0003,T0008	C028	65.721	0.5875
T0008	C043	40.835	0.8895
T0010,T0023	C052	53.853	0.2167
T0007,T0014	C040	49.539	0.5078
T0024,T0029	C016	57.506	0.1357
T0012,T0018	C059	39.248	0.7815
T0004,T0022	C005	64.608	0.5581
T0009,T0016	C011	79.92	0.2164
T0001,T0021	C010	57.511	0.2088
T0001,T0029	C001	60.456	0.4643
T0010,T0021	C024	49.228	0.2843
T0015,T0021	C041	74.393	0.1671
T0028,T0029	C005	74.141	0.0836
T0021,T0025	C025	36.237	0.1966
T0009,T0014	C048	29.364	0.1472
T0016	C018	17.902	0.6245
T0018	C030	15.601	0.3229
T0009,T0017	C049	45.039	0.1326
T0010,T0023	C023	98.959	0.0269
T0008,T0010	C002	32.347	0.0886
T0000,T0022	C016	51.452	0.6931
T0015,T0027	C032	61.193	0.4417
T0018,T0020	C049	30.238	0.0741
T0017,T0020	C042	50.66	0.238
T0000,T0010	C029	71.592	0.4728
T0002,T0013	C026	63.272	0.0966
T0002,T0013	C030	81.363	0.0226
T0002,T0018	C052	51.597	0.5016
T0011,T0017	C022	49.044	0.1042
